first_arrival_time,success,num_alerted,environment,policy
0.0,True,5,urban,Local Small
0.672693517026822,True,5,urban,Local Small
1.995911058694354,True,3,urban,Local Small
2.3792179987318,True,5,urban,Local Small
1.3645272218292723,True,5,urban,Local Small
2.051384000044917,True,5,urban,Local Small
1.5362718337628987,True,5,urban,Local Small
4.444434920499105,True,3,urban,Local Small
1.8417243946061133,True,5,urban,Local Small
3.132158150889973,True,5,urban,Local Small
3.100221084386555,True,5,urban,Local Small
0.2668238891388168,True,5,urban,Local Small
1.9085578275052244,True,5,urban,Local Small
1.9093137783494072,True,4,urban,Local Small
1.8616243867988547,True,5,urban,Local Small
1.08543019059019,True,5,urban,Local Small
1.2097849937279657,True,4,urban,Local Small
1.7522735950216939,True,5,urban,Local Small
1.168643284975025,True,5,urban,Local Small
2.1125470581756285,True,5,urban,Local Small
3.653614897195886,True,5,urban,Local Small
2.320324226953383,True,5,urban,Local Small
1.8009496901641446,True,4,urban,Local Small
0.8906690289613728,True,5,urban,Local Small
1.883840814502544,True,2,urban,Local Small
2.7254896161027795,True,5,urban,Local Small
2.5394474249062915,True,5,urban,Local Small
2.2903371304032705,True,5,urban,Local Small
1.7591812869625494,True,5,urban,Local Small
2.225981607773652,True,5,urban,Local Small
2.02031823083162,True,5,urban,Local Small
2.82674411884338,True,5,urban,Local Small
2.042524552764625,True,5,urban,Local Small
1.5740218930862064,True,5,urban,Local Small
1.6883948087760405,True,5,urban,Local Small
2.2611607094621404,True,5,urban,Local Small
0.3266728004941155,True,5,urban,Local Small
0.9928040961109672,True,5,urban,Local Small
1.705331169575679,True,5,urban,Local Small
0.9792687546201594,True,5,urban,Local Small
1.0801314831294733,True,5,urban,Local Small
1.9542166564745318,True,5,urban,Local Small
0.7642033013069431,True,4,urban,Local Small
1.281679773327664,True,5,urban,Local Small
2.4805508745173146,True,5,urban,Local Small
1.1534662362686738,True,5,urban,Local Small
0.8272300905182357,True,5,urban,Local Small
1.5568567937618376,True,5,urban,Local Small
1.3597468171191396,True,2,urban,Local Small
0.19431080348046303,True,5,urban,Local Small
0.6609915157856373,True,5,urban,Local Small
2.278309136261769,True,5,urban,Local Small
